symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MCD,2017-08-02 00:00:00+00:00,156.59,156.65,153.71,153.76,3320022,142.8675879687,142.9223300038,140.2399702833,140.2855886459,3320022,0.0,1.0
MCD,2017-08-03 00:00:00+00:00,154.72,156.77,154.411,156.56,3659659,141.1614612077,143.031814074,140.8795397269,142.8402169511,3659659,0.0,1.0
MCD,2017-08-04 00:00:00+00:00,153.82,154.8217,153.23,154.61,4422951,140.340330681,141.2542489572,139.8020340024,141.06110081,4422951,0.0,1.0
MCD,2017-08-07 00:00:00+00:00,154.97,155.39,154.0,154.14,3234514,141.3895530207,141.7727472664,140.5045567863,140.6322882016,3234514,0.0,1.0
MCD,2017-08-08 00:00:00+00:00,154.92,155.245,154.1,154.67,3751037,141.3439346581,141.6404540149,140.5957935115,141.1158428451,3751037,0.0,1.0
MCD,2017-08-09 00:00:00+00:00,154.92,155.68,154.35,155.3,3002918,141.3439346581,142.0373337695,140.8238853245,141.6906342138,3002918,0.0,1.0
MCD,2017-08-10 00:00:00+00:00,156.62,157.2,154.25,154.33,3858258,142.8949589862,143.4241319923,140.7326485993,140.8056379795,3858258,0.0,1.0
MCD,2017-08-11 00:00:00+00:00,157.3,158.399,156.63,156.88,2923425,143.5153687175,144.5180603273,142.9040826587,143.1321744717,2923425,0.0,1.0
MCD,2017-08-14 00:00:00+00:00,157.26,157.9,156.46,157.45,2798024,143.4788740274,144.0627890686,142.7489802259,143.6522238053,2798024,0.0,1.0
MCD,2017-08-15 00:00:00+00:00,157.62,158.58,157.34,157.84,2145812,143.8073262381,144.6831987999,143.5518634076,144.0080470335,2145812,0.0,1.0
MCD,2017-08-16 00:00:00+00:00,158.9,159.38,157.604,157.89,2887598,144.9751563205,145.4130926014,143.792728362,144.0536653961,2887598,0.0,1.0
MCD,2017-08-17 00:00:00+00:00,157.89,159.53,157.81,158.75,3009390,144.0536653961,145.5499476891,143.9806760159,144.8383012327,3009390,0.0,1.0
MCD,2017-08-18 00:00:00+00:00,157.76,158.28,157.021,157.99,2573192,143.9350576533,144.4094886243,143.2608182542,144.1449021213,2573192,0.0,1.0
MCD,2017-08-21 00:00:00+00:00,158.36,158.64,157.54,158.17,1986863,144.4824780045,144.737940835,143.7343368579,144.3091282266,1986863,0.0,1.0
MCD,2017-08-22 00:00:00+00:00,159.64,159.94,158.39,158.5,2071429,145.6503080868,145.9240182624,144.509849022,144.6102094197,2071429,0.0,1.0
MCD,2017-08-23 00:00:00+00:00,158.81,159.37,158.38,159.3,2152400,144.8930432678,145.4039689288,144.5007253495,145.3401032212,2152400,0.0,1.0
MCD,2017-08-24 00:00:00+00:00,158.41,159.679,158.3321,159.11,1622794,144.528096367,145.6858904097,144.4570229581,145.1667534433,1622794,0.0,1.0
MCD,2017-08-25 00:00:00+00:00,158.82,159.34,158.53,158.89,2001625,144.9021669403,145.3765979113,144.6375804373,144.9660326479,2001625,0.0,1.0
MCD,2017-08-28 00:00:00+00:00,159.67,159.96,158.66,159.04,1981060,145.6776791044,145.9422656074,144.75618818,145.1028877357,1981060,0.0,1.0
MCD,2017-08-29 00:00:00+00:00,159.38,159.76,158.73,159.2,3273979,145.4130926014,145.7597921571,144.8200538876,145.248866496,3273979,0.0,1.0
MCD,2017-08-30 00:00:00+00:00,159.53,159.64,158.32,158.4,2234328,146.4075729059,146.508524658,145.2971036323,145.3705230884,2234328,0.94,1.0
MCD,2017-08-31 00:00:00+00:00,159.97,160.0,159.35,159.77,2706483,146.8113799145,146.8389122105,146.2423791296,146.6278312742,2706483,0.0,1.0
MCD,2017-09-01 00:00:00+00:00,159.81,160.2,159.5,159.87,1863027,146.6645410022,147.0224608508,146.3800406098,146.7196055943,1863027,0.0,1.0
MCD,2017-09-05 00:00:00+00:00,159.1,159.78,158.07,159.0,4000528,146.0129433293,146.6370087062,145.067667832,145.9211690092,4000528,0.0,1.0
MCD,2017-09-06 00:00:00+00:00,158.22,159.37,158.22,159.23,4081502,145.2053293122,146.2607339937,145.2053293122,146.1322499455,4081502,0.0,1.0
MCD,2017-09-07 00:00:00+00:00,159.9,160.065,158.33,158.47,2942639,146.7471378904,146.8985655186,145.3062810643,145.4347651125,2942639,0.0,1.0
MCD,2017-09-08 00:00:00+00:00,159.71,160.38,159.18,159.53,2973207,146.5727666821,147.187654627,146.0863627854,146.4075729059,2973207,0.0,1.0
MCD,2017-09-11 00:00:00+00:00,161.53,161.72,159.92,160.0,2284377,148.2430593085,148.4174305168,146.7654927544,146.8389122105,2284377,0.0,1.0
MCD,2017-09-12 00:00:00+00:00,156.33,160.72,155.77,160.21,10316290,143.4707946617,147.4996873154,142.9568584689,147.0316382828,10316290,0.0,1.0
MCD,2017-09-13 00:00:00+00:00,157.0,157.78,156.0,156.74,4686277,144.0856826065,144.8015223036,143.1679394052,143.8470693742,4686277,0.0,1.0
MCD,2017-09-14 00:00:00+00:00,157.0,157.35,156.05,157.0,3106247,144.0856826065,144.406892727,143.2138265653,144.0856826065,3106247,0.0,1.0
MCD,2017-09-15 00:00:00+00:00,156.92,158.0,156.88,157.79,7348239,144.0122631504,145.0034258079,143.9755534224,144.8106997356,7348239,0.0,1.0
MCD,2017-09-18 00:00:00+00:00,156.68,157.79,156.35,157.72,3831922,143.7920047821,144.8106997356,143.4891495257,144.7464577115,3831922,0.0,1.0
MCD,2017-09-19 00:00:00+00:00,157.43,157.9,156.33,157.27,3543908,144.4803121831,144.9116514877,143.4707946617,144.3334732709,3543908,0.0,1.0
MCD,2017-09-20 00:00:00+00:00,159.88,159.89,157.765,157.9,3581891,146.7287830263,146.7379604584,144.7877561556,144.9116514877,3581891,0.0,1.0
MCD,2017-09-21 00:00:00+00:00,159.03,160.09,158.51,159.87,2502191,145.9487013052,146.9215090986,145.4714748405,146.7196055943,2502191,0.0,1.0
MCD,2017-09-22 00:00:00+00:00,158.91,159.74,158.56,158.88,2309891,145.8385721211,146.6002989782,145.5173620006,145.811039825,2309891,0.0,1.0
MCD,2017-09-25 00:00:00+00:00,156.26,158.687,156.1,158.47,3643076,143.4065526376,145.6339153872,143.2597137254,145.4347651125,3643076,0.0,1.0
MCD,2017-09-26 00:00:00+00:00,153.35,156.84,153.27,156.25,6184159,140.7359199217,143.9388436943,140.6625004656,143.3973752056,6184159,0.0,1.0
MCD,2017-09-27 00:00:00+00:00,154.05,154.69,153.44,153.51,3852689,141.3783401627,141.9656958115,140.8185168099,140.882758834,3852689,0.0,1.0
MCD,2017-09-28 00:00:00+00:00,157.49,158.31,155.48,156.16,4195388,144.5353767752,145.2879262003,142.6907129405,143.3147783174,4195388,0.0,1.0
MCD,2017-09-29 00:00:00+00:00,156.68,158.04,156.12,157.51,3660844,143.7920047821,145.0401355359,143.2780685894,144.5537316392,3660844,0.0,1.0
MCD,2017-10-02 00:00:00+00:00,156.96,157.18,155.8009,156.0,2396347,144.0489728785,144.2508763828,142.9852167339,143.1679394052,2396347,0.0,1.0
MCD,2017-10-03 00:00:00+00:00,156.86,157.459,156.36,156.75,2185402,143.9571985584,144.506926736,143.4983269577,143.8562468062,2185402,0.0,1.0
MCD,2017-10-04 00:00:00+00:00,157.21,157.42,156.65,156.83,1789048,144.2784086788,144.4711347511,143.7644724861,143.9296662623,1789048,0.0,1.0
MCD,2017-10-05 00:00:00+00:00,158.8,158.92,157.3,157.3,2717053,145.7376203689,145.8477495531,144.3610055669,144.3610055669,2717053,0.0,1.0
MCD,2017-10-06 00:00:00+00:00,159.6,160.1342,158.58,158.58,3538709,146.47181493,146.9620733481,145.5357168646,145.5357168646,3538709,0.0,1.0
MCD,2017-10-09 00:00:00+00:00,160.12,160.49,159.5,159.61,2116711,146.9490413947,147.2886063791,146.3800406098,146.480992362,2116711,0.0,1.0
MCD,2017-10-10 00:00:00+00:00,160.58,161.58,159.59,159.69,2909565,147.3712032673,148.2889464686,146.462637498,146.5544118181,2909565,0.0,1.0
MCD,2017-10-11 00:00:00+00:00,163.15,163.24,160.58,160.9,3528906,149.7298032946,149.8124001828,147.3712032673,147.6648810917,3528906,0.0,1.0
MCD,2017-10-12 00:00:00+00:00,163.91,164.4,162.77,162.99,3021112,150.4272881276,150.8769822963,149.3810608781,149.5829643824,3021112,0.0,1.0
MCD,2017-10-13 00:00:00+00:00,165.37,165.51,164.08,164.45,2957429,151.7671932016,151.8956772497,150.5833044719,150.9228694564,2957429,0.0,1.0
MCD,2017-10-16 00:00:00+00:00,165.01,165.74,164.44,165.44,2132293,151.4368056491,152.106758186,150.9136920243,151.8314352257,2132293,0.0,1.0
MCD,2017-10-17 00:00:00+00:00,165.4,166.02,164.75,164.92,2370049,151.7947254976,152.3637262824,151.1981924167,151.354208761,2370049,0.0,1.0
MCD,2017-10-18 00:00:00+00:00,165.77,166.25,163.89,165.29,2782448,152.1342904821,152.5748072187,150.4089332636,151.6937737455,2782448,0.0,1.0
MCD,2017-10-19 00:00:00+00:00,166.5,166.95,164.92,165.82,2478143,152.804243019,153.2172274596,151.354208761,152.1801776422,2478143,0.0,1.0
MCD,2017-10-20 00:00:00+00:00,166.3,167.9,165.5,167.23,5567180,152.6206943788,154.0890835009,151.8864998177,153.474195556,5567180,0.0,1.0
MCD,2017-10-23 00:00:00+00:00,163.34,166.1,163.09,166.1,6197728,149.9041745029,152.4371457385,149.6747387026,152.4371457385,6197728,0.0,1.0
MCD,2017-10-24 00:00:00+00:00,163.88,166.485,163.59,165.26,7609557,150.3997558316,152.790476871,150.1336103032,151.6662414494,7609557,0.0,1.0
MCD,2017-10-25 00:00:00+00:00,163.55,165.12,163.0,163.41,3321708,150.0969005752,151.5377574012,149.5921418144,149.968416527,3321708,0.0,1.0
MCD,2017-10-26 00:00:00+00:00,164.01,164.65,163.75,164.14,2932489,150.5190624478,151.1064180966,150.2804492154,150.6383690639,2932489,0.0,1.0
MCD,2017-10-27 00:00:00+00:00,165.39,165.85,163.77,164.09,2298126,151.7855480656,152.2077099382,150.2988040795,150.5924819039,2298126,0.0,1.0
MCD,2017-10-30 00:00:00+00:00,166.23,166.56,164.665,165.0,2046187,152.5564523547,152.8593076111,151.1201842446,151.4276282171,2046187,0.0,1.0
MCD,2017-10-31 00:00:00+00:00,166.91,167.41,166.1295,166.25,2854661,153.1805177316,153.6393893322,152.464219163,152.5748072187,2854661,0.0,1.0
MCD,2017-11-01 00:00:00+00:00,166.37,167.99,165.57,165.72,2177821,152.6849364029,154.171680389,151.9507418418,152.088403322,2177821,0.0,1.0
MCD,2017-11-02 00:00:00+00:00,168.1,168.47,166.5,166.99,2282869,154.2726321412,154.6121971256,152.804243019,153.2539371877,2282869,0.0,1.0
MCD,2017-11-03 00:00:00+00:00,168.65,169.45,167.6008,168.0,1959484,154.7773909019,155.5115854629,153.8144947351,154.180857821,1959484,0.0,1.0
MCD,2017-11-06 00:00:00+00:00,170.07,170.42,168.6,168.9,3087734,156.0805862477,156.4017963682,154.7315037418,155.0068267022,3087734,0.0,1.0
MCD,2017-11-07 00:00:00+00:00,170.77,170.82,169.52,170.1,2479231,156.7230064887,156.7688936487,155.575827487,156.1081185438,2479231,0.0,1.0
MCD,2017-11-08 00:00:00+00:00,170.1,170.92,169.45,170.17,2604954,156.1081185438,156.8606679689,155.5115854629,156.1723605679,2604954,0.0,1.0
MCD,2017-11-09 00:00:00+00:00,167.0,169.2,166.1,168.72,4211102,153.2631146197,155.2821496626,152.4371457385,154.841632926,4211102,0.0,1.0
MCD,2017-11-10 00:00:00+00:00,165.59,166.8,163.52,166.4,4223028,151.9690967059,153.0795659794,150.0693682791,152.7124686989,4223028,0.0,1.0
MCD,2017-11-13 00:00:00+00:00,167.37,167.95,165.08,165.47,2600204,153.6026796042,154.134970661,151.5010476732,151.8589675217,2600204,0.0,1.0
MCD,2017-11-14 00:00:00+00:00,168.11,168.42,166.5701,166.84,2179654,154.2818095732,154.5663099656,152.8685768175,153.1162757075,2179654,0.0,1.0
MCD,2017-11-15 00:00:00+00:00,167.32,168.69,167.15,167.69,1958690,153.5567924441,154.8141006299,153.4007760999,153.8963574286,1958690,0.0,1.0
MCD,2017-11-16 00:00:00+00:00,168.09,168.89,167.53,167.68,2291228,154.2634547091,154.9976492702,153.7495185164,153.8871799966,2291228,0.0,1.0
MCD,2017-11-17 00:00:00+00:00,166.72,167.7001,166.16,167.54,2215966,153.0061465233,153.9056266349,152.4922103306,153.7586959484,2215966,0.0,1.0
MCD,2017-11-20 00:00:00+00:00,166.93,167.85,166.76,167.33,2442260,153.1988725956,154.0431963408,153.0428562514,153.5659698761,2442260,0.0,1.0
MCD,2017-11-21 00:00:00+00:00,168.3,169.26,167.51,167.55,2776123,154.4561807814,155.3372142547,153.7311636524,153.7678733804,2776123,0.0,1.0
MCD,2017-11-22 00:00:00+00:00,169.05,170.35,168.6692,169.27,2719172,155.1444881824,156.3375543441,154.7950115713,155.3463916867,2719172,0.0,1.0
MCD,2017-11-24 00:00:00+00:00,169.11,169.56,168.82,168.88,963233,155.1995527745,155.6125372151,154.9334072461,154.9884718382,963233,0.0,1.0
MCD,2017-11-27 00:00:00+00:00,168.96,169.18,168.09,168.9,2082414,155.0618912943,155.2637947986,154.2634547091,155.0068267022,2082414,0.0,1.0
MCD,2017-11-28 00:00:00+00:00,171.34,171.38,169.04,169.23,2713805,157.2461201134,157.2828298415,155.1353107504,155.3096819586,2713805,0.0,1.0
MCD,2017-11-29 00:00:00+00:00,170.43,172.02,169.05,171.7,4590301,156.4109738002,157.8701854903,155.1444881824,157.5765076659,4590301,0.0,1.0
MCD,2017-11-30 00:00:00+00:00,171.97,173.17,169.34,170.24,6023705,158.7512189636,159.8589788214,156.3233786084,157.1541985018,6023705,1.01,1.0
MCD,2017-12-01 00:00:00+00:00,172.87,173.15,170.39,172.77,4279176,159.582038857,159.8405161571,157.2926684841,159.4897255355,4279176,0.0,1.0
MCD,2017-12-04 00:00:00+00:00,170.65,173.48,170.43,173.27,3877189,157.5326831199,160.145150118,157.3295938127,159.9512921429,3877189,0.0,1.0
MCD,2017-12-05 00:00:00+00:00,172.99,174.25,172.46,173.39,3224649,159.6928148428,160.8559626935,159.2035542389,160.0620681287,3224649,0.0,1.0
MCD,2017-12-06 00:00:00+00:00,173.48,174.44,173.0,173.48,2619230,160.145150118,161.0313580043,159.7020461749,160.145150118,2619230,0.0,1.0
MCD,2017-12-07 00:00:00+00:00,172.91,173.29,171.92,172.55,2273853,159.6189641856,159.9697548072,158.7050623028,159.2866362282,2273853,0.0,1.0
MCD,2017-12-08 00:00:00+00:00,173.15,173.5429,172.51,173.05,2218967,159.8405161571,160.2032151973,159.2497108996,159.7482028356,2218967,0.0,1.0
MCD,2017-12-11 00:00:00+00:00,173.25,173.25,172.22,172.94,2315470,159.9328294786,159.9328294786,158.9820022673,159.646658182,2315470,0.0,1.0
MCD,2017-12-12 00:00:00+00:00,172.23,173.2,171.85,173.0,2801698,158.9912335994,159.8866728179,158.6404429778,159.7020461749,2801698,0.0,1.0
MCD,2017-12-13 00:00:00+00:00,173.55,173.96,172.4,172.44,2539685,160.2097694431,160.5882540612,159.148166246,159.1850915746,2539685,0.0,1.0
MCD,2017-12-14 00:00:00+00:00,173.14,174.08,172.83,173.47,2664560,159.831284825,160.699030047,159.5451135284,160.1359187859,2664560,0.0,1.0
MCD,2017-12-15 00:00:00+00:00,174.06,175.09,173.68,173.77,6705545,160.6805673827,161.631394594,160.329776761,160.4128587504,6705545,0.0,1.0
MCD,2017-12-18 00:00:00+00:00,174.2,175.78,174.11,174.99,2412456,160.8098060328,162.2683565123,160.7267240434,161.5390812725,2412456,0.0,1.0
MCD,2017-12-19 00:00:00+00:00,173.39,174.9,173.08,174.485,3118191,160.0620681287,161.4559992832,159.7758968321,161.072898999,3118191,0.0,1.0
MCD,2017-12-20 00:00:00+00:00,172.17,173.88,171.71,173.55,2247853,158.9358456066,160.514403404,158.5112043277,160.2097694431,2247853,0.0,1.0
MCD,2017-12-21 00:00:00+00:00,171.85,172.75,171.67,172.68,2319998,158.6404429778,159.4712628712,158.4742789991,159.4066435461,2319998,0.0,1.0
MCD,2017-12-22 00:00:00+00:00,171.42,172.04,170.55,171.82,2031711,158.2434956954,158.8158382886,157.4403697984,158.6127489813,2031711,0.0,1.0
MCD,2017-12-26 00:00:00+00:00,171.29,171.64,170.82,171.09,1279288,158.1234883775,158.4465850027,157.6896157665,157.9388617345,1279288,0.0,1.0
MCD,2017-12-27 00:00:00+00:00,172.67,172.74,170.85,171.33,1571242,159.397412214,159.462031539,157.7173097629,158.160413706,1571242,0.0,1.0
MCD,2017-12-28 00:00:00+00:00,173.1,173.55,172.62,173.26,1590045,159.7943594964,160.2097694431,159.3512555532,159.9420608108,1590045,0.0,1.0
MCD,2017-12-29 00:00:00+00:00,172.12,172.98,171.92,172.98,2192700,158.8896889458,159.6835835106,158.7050623028,159.6835835106,2192700,0.0,1.0
MCD,2018-01-02 00:00:00+00:00,173.22,174.48,172.66,173.73,3494917,159.9051354822,161.0682833329,159.3881808818,160.3759334218,3494917,0.0,1.0
MCD,2018-01-03 00:00:00+00:00,172.49,173.64,172.0,173.23,3786929,159.2312482353,160.2928514324,158.77891296,159.9143668143,3786929,0.0,1.0
MCD,2018-01-04 00:00:00+00:00,173.7,174.13,172.73,173.24,2743319,160.3482394253,160.7451867077,159.4528002069,159.9235981465,2743319,0.0,1.0
MCD,2018-01-05 00:00:00+00:00,174.05,175.0,173.4,174.0,3731441,160.6713360505,161.5483126047,160.0712994609,160.6251793898,3731441,0.0,1.0
MCD,2018-01-08 00:00:00+00:00,173.93,174.21,172.93,173.74,1939624,160.5605600647,160.8190373649,159.6374268499,160.3851647539,1939624,0.0,1.0
MCD,2018-01-09 00:00:00+00:00,173.54,174.23,173.01,174.23,2673002,160.2005381109,160.8375000292,159.7112775071,160.8375000292,2673002,0.0,1.0
MCD,2018-01-10 00:00:00+00:00,173.51,174.0,172.47,173.5,2172517,160.1728441145,160.6251793898,159.212785571,160.1636127823,2172517,0.0,1.0
MCD,2018-01-11 00:00:00+00:00,173.39,174.55,172.1,173.56,3068998,160.0620681287,161.132902658,158.8712262815,160.2190007752,3068998,0.0,1.0
MCD,2018-01-12 00:00:00+00:00,173.57,173.79,172.88,173.36,2881394,160.2282321074,160.4313214147,159.5912701891,160.0343741323,2881394,0.0,1.0
MCD,2018-01-16 00:00:00+00:00,173.68,174.41,172.88,173.62,3661415,160.329776761,161.0036640079,159.5912701891,160.2743887681,3661415,0.0,1.0
MCD,2018-01-17 00:00:00+00:00,174.98,175.69,173.88,174.35,4124839,161.5298499404,162.1852745229,160.514403404,160.948276015,4124839,0.0,1.0
MCD,2018-01-18 00:00:00+00:00,174.57,175.45,173.9,175.19,2049776,161.1513653223,161.9637225514,160.5328660683,161.7237079155,2049776,0.0,1.0
MCD,2018-01-19 00:00:00+00:00,176.12,176.64,174.38,174.99,3687427,162.5822218053,163.0622510771,160.9759700114,161.5390812725,3687427,0.0,1.0
MCD,2018-01-22 00:00:00+00:00,176.21,176.83,175.61,175.97,3111806,162.6653037947,163.2376463879,162.1114238657,162.4437518231,3111806,0.0,1.0
MCD,2018-01-23 00:00:00+00:00,176.81,177.75,174.85,175.57,2947510,163.2191837236,164.0869289456,161.4098426224,162.0744985372,2947510,0.0,1.0
MCD,2018-01-24 00:00:00+00:00,176.12,177.3,175.25,177.3,2727889,162.5822218053,163.6715189989,161.7790959084,163.6715189989,2727889,0.0,1.0
MCD,2018-01-25 00:00:00+00:00,175.66,176.62,174.66,176.4,2812304,162.1575805265,163.0437884128,161.2344473116,162.8406991055,2812304,0.0,1.0
MCD,2018-01-26 00:00:00+00:00,178.36,178.4,175.01,175.67,3875199,164.6500402067,164.6869655353,161.5575439368,162.1668118586,3875199,0.0,1.0
MCD,2018-01-29 00:00:00+00:00,177.77,178.7,177.24,178.3,5998617,164.1053916099,164.9639054997,163.616131006,164.5946522138,5998617,0.0,1.0
MCD,2018-01-30 00:00:00+00:00,172.48,177.67,170.85,177.1,9390600,159.2220169032,164.0130782884,157.7173097629,163.4868923559,9390600,0.0,1.0
MCD,2018-01-31 00:00:00+00:00,171.14,174.3,170.27,173.6,6832229,157.9850183952,160.9021193543,157.1818924983,160.2559261038,6832229,0.0,1.0
MCD,2018-02-01 00:00:00+00:00,171.9,173.54,168.89,170.27,4747750,158.6865996385,160.2005381109,155.9079686617,157.1818924983,4747750,0.0,1.0
MCD,2018-02-02 00:00:00+00:00,169.38,172.73,168.99,170.8,4562063,156.360303937,159.4528002069,156.0002819832,157.6711531022,4562063,0.0,1.0
MCD,2018-02-05 00:00:00+00:00,163.85,169.46,153.86,168.61,7200161,151.2553772587,156.4341545942,142.033276442,155.6494913616,7200161,0.0,1.0
MCD,2018-02-06 00:00:00+00:00,165.18,166.05,158.25,158.35,6782929,152.4831444345,153.2862703315,146.0858312554,146.1781445769,6782929,0.0,1.0
MCD,2018-02-07 00:00:00+00:00,165.71,168.26,164.52,164.86,4926698,152.9724050384,155.3263947364,151.8738765127,152.1877418057,4926698,0.0,1.0
MCD,2018-02-08 00:00:00+00:00,158.97,165.73,158.76,165.69,5412844,146.7504871701,152.9908677027,146.556629195,152.9539423741,5412844,0.0,1.0
MCD,2018-02-09 00:00:00+00:00,160.8,161.98,155.23,159.98,7172175,148.4398209533,149.5291181469,143.2979689464,147.6828517171,7172175,0.0,1.0
MCD,2018-02-12 00:00:00+00:00,163.9,165.89,161.5,162.37,5244251,151.3015339195,153.1385690171,149.0860142037,149.8891401007,5244251,0.0,1.0
MCD,2018-02-13 00:00:00+00:00,162.4,163.83,161.72,163.0,5401178,149.9168340971,151.2369145944,149.289103511,150.4707140261,5401178,0.0,1.0
MCD,2018-02-14 00:00:00+00:00,159.99,162.02,159.68,161.44,5846477,147.6920830493,149.5660434755,147.4059117527,149.0306262108,5846477,0.0,1.0
MCD,2018-02-15 00:00:00+00:00,160.78,161.52,158.81,161.14,4926716,148.421358289,149.104476868,146.6027858557,148.7536862464,4926716,0.0,1.0
MCD,2018-02-16 00:00:00+00:00,157.79,159.9,157.76,159.47,7148544,145.6611899765,147.6090010599,145.6334959801,147.2120537775,7148544,0.0,1.0
MCD,2018-02-20 00:00:00+00:00,157.16,159.16,156.28,157.0,5185970,145.0796160511,146.9258824809,144.267258822,144.9319147368,5185970,0.0,1.0
MCD,2018-02-21 00:00:00+00:00,158.64,161.32,157.6,157.76,6512546,146.4458532092,148.9198502251,145.4857946657,145.6334959801,6512546,0.0,1.0
MCD,2018-02-22 00:00:00+00:00,160.66,161.4,158.9,158.95,4393003,148.3105823032,148.9937008823,146.685867845,146.7320245058,4393003,0.0,1.0
MCD,2018-02-23 00:00:00+00:00,163.06,163.31,161.44,161.44,4209915,150.526102019,150.7568853227,149.0306262108,149.0306262108,4209915,0.0,1.0
MCD,2018-02-26 00:00:00+00:00,163.58,164.75,162.3,164.0,3895851,151.0061312907,152.0861971521,149.8245207756,151.3938472409,3895851,0.0,1.0
MCD,2018-02-27 00:00:00+00:00,160.66,164.5,160.64,164.19,4895502,148.3105823032,151.8554138484,148.2921196389,151.5692425518,4895502,0.0,1.0
MCD,2018-02-28 00:00:00+00:00,157.74,161.21,157.72,160.43,6043547,146.5473978628,149.7711804835,146.5288169832,149.0465261768,6043547,1.01,1.0
MCD,2018-03-01 00:00:00+00:00,155.7,160.43,155.21,157.8,5608962,144.6521481377,149.0465261768,144.1969165861,146.6031405018,5608962,0.0,1.0
MCD,2018-03-02 00:00:00+00:00,148.27,150.45,146.84,148.91,11754262,137.7493513447,139.7746672275,136.4208184492,138.3439394938,11754262,0.0,1.0
MCD,2018-03-05 00:00:00+00:00,151.03,151.48,147.92,148.28,6397841,140.3135127375,140.7315825298,137.4241859507,137.7586417846,6397841,0.0,1.0
MCD,2018-03-06 00:00:00+00:00,151.2,151.71,150.13,151.25,5015408,140.4714502146,140.9452626459,139.4773731529,140.5179024138,5015408,0.0,1.0
MCD,2018-03-07 00:00:00+00:00,152.38,152.74,149.68,149.86,4492049,141.5677221145,141.9021779483,139.0593033606,139.2265312775,4492049,0.0,1.0
MCD,2018-03-08 00:00:00+00:00,154.44,154.61,152.65,152.73,4246657,143.4815527192,143.6394901963,141.8185639898,141.8928875085,4246657,0.0,1.0
MCD,2018-03-09 00:00:00+00:00,157.24,157.73,154.84,155.62,4722315,146.0828758714,146.538107423,143.8531703124,144.5778246191,4722315,0.0,1.0
MCD,2018-03-12 00:00:00+00:00,157.74,159.45,157.51,157.74,4137391,146.5473978628,148.1360630736,146.3337177467,146.5473978628,4137391,0.0,1.0
MCD,2018-03-13 00:00:00+00:00,158.22,159.89,158.21,158.56,4305389,146.9933389746,148.544842426,146.9840485348,147.3092139288,4305389,0.0,1.0
MCD,2018-03-14 00:00:00+00:00,158.24,159.51,157.24,159.0,3874466,147.0119198543,148.1918057125,146.0828758714,147.7179932813,3874466,0.0,1.0
MCD,2018-03-15 00:00:00+00:00,161.61,162.15,158.59,158.71,5715337,150.1427980766,150.6444818274,147.3370852483,147.4485705262,5715337,0.0,1.0
MCD,2018-03-16 00:00:00+00:00,162.36,163.23,161.58,161.88,13580136,150.8395810638,151.6478493289,150.1149267571,150.393639952,13580136,0.0,1.0
MCD,2018-03-19 00:00:00+00:00,159.01,162.36,158.21,162.0,4031469,147.7272837211,150.8395810638,146.9840485348,150.50512523,4031469,0.0,1.0
MCD,2018-03-20 00:00:00+00:00,159.38,160.67,159.25,159.75,3034736,148.0710299948,149.2694967327,147.950254277,148.4147762684,3034736,0.0,1.0
MCD,2018-03-21 00:00:00+00:00,158.66,160.41,158.29,160.0,3494739,147.4021183271,149.0279452972,147.0583720534,148.6470372642,3494739,0.0,1.0
MCD,2018-03-22 00:00:00+00:00,157.04,159.12,156.85,157.85,3646979,145.8970670748,147.8294785592,145.720548718,146.6495927009,3646979,0.0,1.0
MCD,2018-03-23 00:00:00+00:00,154.98,157.78,154.92,157.59,3337592,143.98323647,146.5845596221,143.927493831,146.4080412654,3337592,0.0,1.0
MCD,2018-03-26 00:00:00+00:00,158.01,158.2,156.21,156.21,3419642,146.7982397382,146.9747580949,145.125960569,145.125960569,3419642,0.0,1.0
MCD,2018-03-27 00:00:00+00:00,157.48,159.77,156.47,158.5,3194878,146.3058464273,148.4333571481,145.3675120045,147.2534712898,3194878,0.0,1.0
MCD,2018-03-28 00:00:00+00:00,158.41,159.76,157.82,157.84,3913249,147.1698573314,148.4240667083,146.6217213814,146.6403022611,3913249,0.0,1.0
MCD,2018-03-29 00:00:00+00:00,156.38,159.83,156.38,159.0,5289487,145.2838980461,148.4890997871,145.2838980461,147.7179932813,5289487,0.0,1.0
MCD,2018-04-02 00:00:00+00:00,157.72,160.16,155.25,158.27,6960137,146.5288169832,148.7956843014,144.2340783454,147.0397911737,6960137,0.0,1.0
MCD,2018-04-03 00:00:00+00:00,160.4,160.53,157.3,157.98,4719350,149.0186548573,149.1394305751,146.1386185103,146.7703684187,4719350,0.0,1.0
MCD,2018-04-04 00:00:00+00:00,161.73,162.15,157.88,158.5,4888038,150.2542833546,150.6444818274,146.6774640204,147.2534712898,4888038,0.0,1.0
MCD,2018-04-05 00:00:00+00:00,163.95,164.56,161.75,162.4,4503889,152.3167609966,152.8834778262,150.2728642342,150.8767428231,4503889,0.0,1.0
MCD,2018-04-06 00:00:00+00:00,161.25,163.78,160.91,162.42,4321878,149.8083422428,152.1588235195,149.4924672886,150.8953237028,4321878,0.0,1.0
MCD,2018-04-09 00:00:00+00:00,161.23,163.57,161.06,162.22,3581531,149.7897613631,151.9637242831,149.631823886,150.7095149062,3581531,0.0,1.0
MCD,2018-04-10 00:00:00+00:00,162.77,163.96,162.05,162.83,3926051,151.2204890968,152.3260514365,150.5515774291,151.2762317358,3926051,0.0,1.0
